comment,replies,date,user_name
"I don't care about socks (I always wear black ones), but this one with the outsole pattern looks fire.",[],2024-09-18T06:54:00Z,@miklospinter
😎,[],2024-09-18T06:53:29Z,@Sneakerheadgame
"its been said that the 2016 pair sat around a bit, will be interesting to see how this drop goes 😅",['that is cap I picked up 4 pairs but had to grind for them in 2016 -   they sold out in 2 days tops'],2024-09-18T06:47:52Z,@damienjeremyweir4543
"@4:30 the black tongue and missing wings logo makes these look MID.  killed the vibe of AJ 1's so I am passing on these jawdans. @12:07 FAKE DREAM CELL INSOLES FOR $180 IS taxing by NIKE- easy pass, thanks for the details seth",[],2024-09-18T06:36:12Z,@DodgerWS2024
The box is so tuff🔥🔥🔥,[],2024-09-18T06:15:08Z,@216k5
Black tongue?! Oh hell no,"[""😢😢 Another One Bites the Dust all black tongue hell no okay do me a favor and grab a Sharpie and every single Jumpman that you have on any of your grillz or any shoes Jordan go to the shoe part I don't care what color it is and just put an X because this shoe is the one that he wore that they took the picture behind the Chicago skyline this started it all the beginning respect the Shu oh I know why you don't because you're a sneakerhead and a reseller not a f****** sneaker kind of sore and you're not for the culture or the community oh man I'm wearing jeans with these hell yeah these look dope I'm wearing these joggers oh look at that it's covering the Air Jordan that I hate now they look identical original ones wow I'm not wearing these cuz now they're walking around with these glasses that can see through your shoes man be quiet and sit down somewhere Cry-Baby😅😅😅😅😅😅""]",2024-09-18T06:14:31Z,@fififornow8031
"white tongue is way better imo, gonna pass on these",[],2024-09-18T06:07:31Z,@llyun9961
Wish it came with the white tongue like 2016,[],2024-09-18T06:06:50Z,@209czer
"My man, I love the content, but I feel like you always get burned paying resale",[],2024-09-18T06:01:12Z,@ihatefingerboarding
These will be easy cops for retail. they might even sit in smaller markets,"['😅😅😅😅🙏🏽🙆🏾\u200d♂️🤣🤣🤣🤣🤣🤣🤣 yeah all right buddy keep thinking that', '@@giovannimejia5478 Yup. Feel free to get fleeced, though.', '@@giovannimejia5478 ? they are gonna sit lol']",2024-09-18T05:37:44Z,@markvilla8703
Thinking on getting em but Im gonna hide the air jordan logo with my pants most of the time because I hate that feature so a black toe low is gonna do the job lol good luck to anyone going for them,[],2024-09-18T05:27:53Z,@Brozoe
"Hey Seth, what year Black Toes did you have I think you said 2016 but they also had a black tongue but then I saw another pair you have here with a black tongue but it wasn't the 2024. What gives? At 4:31 you say ""pretty similar "" then ""without the sparkles """,[],2024-09-18T05:21:06Z,@MeToo-py1tq
"Im iffy, i got the black toe one lows last year and idk if i love the air jordan text enough to have the same shoes in a high and a low tbh",[],2024-09-18T05:17:43Z,@annoyed1017
Use UV light to see the signature it pops nicely,"[""where  is MJ's signature?"", '@@DodgerWS2024medial left shoe']",2024-09-18T05:13:59Z,@PinguinoGaming
Wish it had the 85 shape,[],2024-09-18T05:00:55Z,@brilonto222
Nike Air         Ship,[],2024-09-18T04:54:15Z,@TheDundeal
These are definitely a double up for me. The black toes are my favorite Jordan 1's. I have the 2013 pair deadstock and I love wearing my 2016 pair all the time. So I'm looking forward to a possible shock drop and the actual release day. Red lace swap a og must.,"['double up bootleg black toes lmao?', '\u200b@@Xander71267 cry baby hype beast']",2024-09-18T04:42:30Z,@orincoon5585
Most of these people dont know the history and are clueless,[],2024-09-18T04:33:00Z,@TheBobbyw2
What kind of cargo pants you got on? bro,[],2024-09-18T04:31:54Z,@GC-qj7ff
"Jordan Brand Designers; “Let’s make this shoe was wack as possible… “ 
“Ahhhh yes, the cherry on top will be using the worst leather we can find” 
🤔🤔🤔🤔🤔 
“YES” “Yesss””yeESSS” 
🫱🏽‍🫲🏼🫱🏽‍🫲🏼🫱🏽‍🫲🏼🫱🏽‍🫲🏼🫱🏽‍🫲🏼",[],2024-09-18T04:28:14Z,@joethemusicjunkie
Ash Ketchum needs to your number.  Gotta catch em all!,[],2024-09-18T04:24:19Z,@FA1230AF
"Bunch of cry babies ""black tongue killed it for me"", ""its not an 85"", ""no wings logo""",[],2024-09-18T04:14:32Z,@darrenmcsam6848
Might as well buy fakes now because there’s literally no difference anymore.,[],2024-09-18T04:10:19Z,@FrenchFries879
the wiiiinigs 🥲,[],2024-09-18T04:09:47Z,@justinjeffries1554
Copping most of the returning Og’s/reimagined line ups 🫣💸,[],2024-09-18T04:08:47Z,@eclipsedme
I’m gonna need them socks homie! 🔥 🔥,[],2024-09-18T04:06:44Z,@SuperK1320
The toe is different because of the updated remastered v2 shape all 1s havd had after including and after the lost and founds,[],2024-09-18T04:01:43Z,@matthewcamenzuli
Damn.. I wasn't going to cop but now I am thanks to u lol,[],2024-09-18T04:00:06Z,@sig310
"Hype beasts nitpick the sneaker yet they are already going for too much money on resell, and they’re not even out yet. Dude said he prefers the og, but these are the og’s before the og’s.
All I know is, them haters better keep that energy when these come out and leave these to the real sneaker heads.",[],2024-09-18T03:57:26Z,@Edgonsantrang
this is not the 1st time to see this air jordan logo on the 1s. around 2013 - 2014..they are some other colour way with this logo..,[],2024-09-18T03:54:39Z,@onimusha222000
My only gripe is that it's not true to the OG. Should have been in the '85 mold.,"['That would’ve made it so fire still like them like this but man that 85 would’ve been nuts', 'Sooner or later their bound to do that one as well, it just sucks to the people that love that 85 mold and i understand that cause i wish they did that instead of reimagined and just brought it back so i could enjoy something i never had but always wanted', 'Facts, they should’ve been made like the 85 Neutral Grey Jordan 1’s', 'Yes. 85 highs with the white tongue']",2024-09-18T03:53:16Z,@JanosSario
Socks!! 😂😂🤡🤡🤡,[],2024-09-18T03:50:20Z,@meme-gi9gl
How Do you not like the sparkles? I loveeeeeee when they sparkle it looks so awesome,"['my 2016 BREDs and Black toe AJ1 all have that glitter effect  from Nike paint used...........', '@@DodgerWS2024 my royals have it, I dont like it but it is what it is']",2024-09-18T03:47:01Z,@Aprilbennett7378
Are the matching socks for sale ?,[],2024-09-18T03:46:03Z,@ericlussier5698
mocha 1's are not at retail...,"['Lows?', '@@ericwilliams5343 yes lows, check any source. They are all at $300+ cad vs $180 retail']",2024-09-18T03:39:37Z,@atodaso1668
Can’t do the air jordan text . Pass,"['They look like a Chinatown bootleg to me 😂', ""😢😢😢AWWWW we have another one folks what happens when you wear your joggers or jeans and then oops you cover the Air Jordan that is the main thing that started it the Jumpman Jordan he wore these this is like Beyond OG an OG with a crown on top of it stop disrespecting the shoe you're a sneakerhead that's why I apologize when you become a sneaker connoisseur you know for the culture and Community then you realize damn I was that dumb wow sad😅"", '@@GOD999MODE YOU A FOOL, CUZZO!!!! PRIMO😆SAID...CHINA BOOTLEG...THE JUMP MAN BE LIKE 🤸🏽🤾🏽🤣🤣STUUPID...CATS DEFENDING THEM LIKE ...YOO CHILL MY G, YOU KNOW 😠😡😤😒NIKE & JORDAN WITH QU']",2024-09-18T03:38:29Z,@Nikeair453
This shoe look so weirs without the wings,[],2024-09-18T03:36:37Z,@bighomiethrift
i love the black tounge 👍,['I hate the black tongue'],2024-09-18T03:35:33Z,@jayden-t8v
That black tongue killed me,"['black tongue is true og tho', 'Don’t buy', '@@meatwadsprlte know it is and I’m gonna go for them, but rather an uniform toe/tongue, It’s just my opinion.', 'That’s my Fav part of the sneaker', '@@thatboiirawso no it didn’t kill you. You still want them.']",2024-09-18T03:33:34Z,@thatboiiraw
Okay so interesting tidbit but that jordan Signature is supposed to be more raised on the shoe,[],2024-09-18T03:32:43Z,@magnumopus740
Dope!,[],2024-09-18T03:32:19Z,@ponp9258
"1. Those guys saying they hate the text over the wings logo, even after hearing about the REAL story, shows you how disconnected these so-called “sneakerheads” are.

2. Seth, the black tongue is not “OG”. It’s the PE tongue that only came on MJs pair of black toes. All retail pairs came with the white tongue.",[],2024-09-18T03:27:28Z,@AllOutNoobHater
The 2016 pair looks brand new lol,[],2024-09-18T03:26:39Z,@dylan_711
What pants you rocking?,[],2024-09-18T03:23:38Z,@ayelex415
Why are you throwing money away for 2 pairs? $1200 on a pair of shoes that will resale for $250 at most? 🤣🤣🤣,"['He always complains about the money for every shoe he gets early. lol.', '@@ElReySupr3me and he says he’s paid close to $1200 in total when the shoes are going for nearly $300 or $425 for fast shipping. Dude could have waited a couple extra weeks. I understand wanting them for “views” but it’s just annoying to hear him complain when he’s senselessly pissing away money lmao', 'Content']",2024-09-18T03:14:52Z,@AllOutNoobHater
I love all these OG sneakerheads always hollering “just bring back the OGs”.  Welp you can’t get no more OG than this.  With out this you wouldn’t have the winged logo.  And yet now most are fussing about the script.  Smh,[],2024-09-18T03:13:27Z,@michaelmann4742
These are a must cop. The Jordan 1 is one of the best fitting shoes for my feet and so I have several pairs and I love this pair. The Air Jordan on the collar is a cool touch that will turn off people but I like it,[],2024-09-18T03:13:10Z,@GoufinAround_
This was a must cop from Day 1. Ppl switching energy now was predictable 😂,"['Facts these and BC3 are top 5 of 2024 for me but rn bred 4s have the 1 slot idk if it’s just my pair but the leather is so nice and the shoe just grew on me compared to the AMM 3 they don’t look nicer but the quality feels better the tongue on the AMM 3 is softer tho ifykyk and I actually hated on the bred 4 the most', 'how is a Jordan 1 without the logo must cop lmao', '@@Xander71267LMAOO you’re mad af commenting negative shii on everyone’s  comment, just don’t buy them simple, hating goofy 🤣', ""@@Xander71267 That's what I'm saying man, Nike really disappointed us."", 'the text doesnt bother me, copping anyway but everyone complaining about the logo change but no one talking about the aged midsole... travis scott doing irreparable damage to the sneaker community']",2024-09-18T03:10:48Z,@IceAgeStone
"The outlets have the Jordan 1 high Mauve, green glow, and artisanal for $99.99, and the metallic gold, and blacks are $149.99. The 1 lows in university red were going for $45.50 after the discount. It’s great to be a Jordan 1 fan at those WAY under retail prices!!!","[""Yup, got some already so even if it's 20 each, still ain't getting any at this point. This blacktoes tho ima get on retail. If not they can have it"", 'The royal reimagined is $100. Super wearable color way and the quality in hand is very good.', 'Damn', '@@Innovate22 - I haven’t seen those yet, but I’ll cop those to if they have my size!!!', '@@nassiglutt6587 - I RARELY pay retail for ANY shoe, but these might be an exception. They have some fire colorways coming out in 2025, so we’ll see.']",2024-09-18T03:07:54Z,@Majestic167
Irks the shit outta me how on the left the shoe the text doesn’t seem centered especially when you do compare them to the OG pair from the photoshoot,"['Yeah I’m not that pleased with how they placed the air Jordan logo either. It doesn’t look right how they placed it', '@@rxflyfishing1316 I’m glad I’m not the only one. That minute detail just throws me off as much as I hate to admit it lol but if they did it just like the OG pair, I think I’d be fine with it', '@@MathiasR1384 I’ve been pretty excited about this shoe coming out, and each review I see, I think why the F did they slant the logo and center it wrong 😢']",2024-09-18T03:07:30Z,@MathiasR1384
They’re both nice I’ve always loved the 2016 but 2024 not bad either,[],2024-09-18T03:06:38Z,@Top5Dre
"Awesome video Seth, great research! made me want this J1",[],2024-09-18T02:58:25Z,@alancardenas8263
The Jordan rare air max orange was the first to ever release with the text. I remember seeing those years ago and forgot about them,['There are at least two more pairs in that series (blue/black and a grey pair) that have the text as well. I have the max orange pair 👍🏽'],2024-09-18T02:55:33Z,@angeldiaz2391
I slowly been hating these sneaker heads that nit pick the whole damn shoe 🤦🏾‍♂️,"['Don’t watch then? That’s basically what Seth does. 😂', 'tf u think reviews are lmao', ""❤❤ finally wherever you are well said I've been going down this whole entire and roasting all these dudes I don't drink I'll buy you a beer I'll buy you a car I'll buy you five pairs of these you know what you're talking about you're a sneaker connoisseur you're not a sneakerhead you are for the culture and you are for the community God bless your heart I knew it keep searching G keep searching Gio you're going to find one and I did God bless you and your whole family man that's what I'm talking about right there my G that's what I'm talking about sneakerheads suck I don't like the Air Jordan as this bozo and doofus a what happens when you wear jeans or any joggers or whatever the hell and it covers it can you get a compliment are you going to be like no no no no no take that back and lift your pants up and be like you see this yeah that Sneakerhead s*** you made my day God bless you you have a great rest of your life man thank you for saying that respect hear you fly with my man why you still alive😢🎉🎉🎉🎉🎉🎉 salute to you my brother for real for real""]",2024-09-18T02:55:13Z,@MrGillie12
Jordan midnight navy ????,['He won’t review cause they they are not “hype” 😂'],2024-09-18T02:54:05Z,@lariot423
Cop,[],2024-09-18T02:52:19Z,@larryfish3rman_
"I thought these were going to be done in the 85 cut, tbh I'm not as excited for them now because of that.",[],2024-09-18T02:52:18Z,@NonLegitNation2
The Air Jordan text instead of the Wings logo is throwing so many people off.,['ya they gonna sit\n\nno white tongue either sucks'],2024-09-18T02:50:21Z,@natel1878
Fire look so prefect for school,[],2024-09-18T02:48:20Z,@ItsaNoah
"Don’t care what people say about 1s now, this is a must cop","['What they say now?', 'No', 'Thes going to be soldout', '@@raj1n501they say “I’ve been on 1s”', ""Nah, it's ugly without the wings logo. This is Nike's attempt at generating some hype by creating a stupid storyline about how these were the original design, but nah it looks whack. Honestly looks like a bootleg from Chinatown.""]",2024-09-18T02:45:16Z,@WayneLiu945
"""Reimagined"" ...
Bro",[],2024-09-18T02:43:09Z,@michellerahe4853
whatever happened to the $200 stock x giveaway on kor?,[],2024-09-18T02:41:18Z,@iizbadazz111
I have a SB Dunk low color-way. I’m not a big fan of Jordan 1’s. I like mids more. I will definitely be buying these. I was told that I look good in MJ1’s. Now I have a few MJ1’s now. 😂 Where can I buy the socks?,[],2024-09-18T02:39:40Z,@Mr.Wednesday01
I'm tired of seeing 1s...,[],2024-09-18T02:39:17Z,@_Jump_Man_
thanks for the super informative and entertaining content Seth!,[],2024-09-18T02:39:05Z,@EvanJensen-nm3rb
I really like the 2016 black toe in fact 1 of my must have jordan 1s high but these are 🔥 too,[],2024-09-18T02:37:36Z,@johncambridge7181
🔥🔥,[],2024-09-18T02:36:04Z,@gcheat1
"I love the 16 pair, how's the new one compare?",[],2024-09-18T02:35:56Z,@IISourAyyII
Cop. I’m in on these for sure.,[],2024-09-18T02:35:29Z,@pastorseangajda
Cool,[],2024-09-18T02:34:44Z,@Averagemetalbar
W vid,[],2024-09-18T02:34:34Z,@corteestuartjr4798
Cop or drop chat?,"['Drop', 'Drop (so I can have a easy time copping it)', 'Cop', 'drop']",2024-09-18T02:33:42Z,@D1_Marc
🔥🔥🔥🔥,[],2024-09-18T02:33:38Z,@nealsmall9316
First,[],2024-09-18T02:33:14Z,@Creamychurro-n4u
