comment,replies,date,user_name
Absolutely wonderful meal prep!!❤,[],2024-10-04T14:39:57Z,@TheCestBon
"All looks so delicius! Thanks for the recipies, will do them all ❤",[],2024-10-04T10:36:50Z,@ally4695
This is awesome content! Would love more of this 🙏,[],2024-10-04T09:52:52Z,@conormcquillan4379
"Okay, I followed the plan and this is the meal prep guide of my dreams. I love how the core ingredients are simple and can be mixed and matched for variety. The meals are delicious! I would love to see more of this content. The PUL app is my daily go-to.",[],2024-10-04T05:27:06Z,@evelynm.8967
Love this! As all your videos! ❤,[],2024-10-03T06:37:42Z,@jehamburg3110
"I made this on Sunday because it looked delicious and I knew I had a busy week. As I was making the next meal on day two I had that voice in my head saying, ""oh, I'm not sure, meal prep usually fails me."" Well not here. Not at all. I devoured each meal and have had one of each. Delicious, filling, energizing, and not boring. I apologize for my lack of faith. Won't happen again. Thanks for all the thought you put into your work. I appreciate it.",[],2024-10-03T02:18:03Z,@Scott-hb4st
"Do you take an iron or b12 supplement? Could you do a video about how to be vegan and actually get your nutrients in. I ate like these recipes for a decade and became very nutrient defiecient. I am not saying people can't be vegan, but some people, people with hyper flexibility, anxiety, older people, sibo, ibs, various things this kind of diet is not sustainable without supplements and extra attention to protein, iron and b vitamins. Think floridex, eating vitamin c rich foods with dark greens, marmite, pea protein, nutritional yeast, yearly blood tests, stuff like that. Your recipes look and taste great but seriously aren't sustainable for some people, maybe for you and many others, but there is a reason many don't stay vegan. I think if they do it more carefully they can stay vegan.",[],2024-10-03T01:22:45Z,@MWear-x8t
"I love the idea of meal prepping. 

But, coming from India, where we everyday, with fresh ingredients. 

I am wondering about the nutritional value of something prepared 1 week ago, even if stored in a fridge.",[],2024-10-03T01:14:43Z,@socialsimmi
Nice meal prep video ✌✌,[],2024-10-02T23:39:14Z,@wishfultask
this is genius..,[],2024-10-02T21:29:20Z,@Akasha303
I like the meals but bouilllon cubes are loaded with additives and sodium I use nutritional yeast instead..,[],2024-10-02T18:27:36Z,@liliaBenMiled
This is a masterpiece!! This is the meal prep video I've been dreaming of :') Thanks Sadia,[],2024-10-02T17:08:18Z,@abigailcoyne2625
Herzlichen ❤ Dank!,[],2024-10-02T16:19:51Z,@angborch3659
"This is truly the best thing that happened to me this week 🥹 I did this mealprep on Sunday. The store nearby didn't have pesto so I made my own pesto and hummus from the app as well, and OMG they were so good 🤤 so for me it took like 3 and a half hours to do the prep together with cleaning up,(and it was a great investment of time) but I read everything 3x in the instructions... 😅 (it would be a good idea to somehow integrate the mealprep to the app! I love following the steps like that. I found the seperate recipes, but somehow put together?)
All in all I would love to see similar meal preps, it really helps a lot, and I am so happy that I can make so nourishing, tasty dishes myself ❤",[],2024-10-02T16:19:34Z,@kattica063
"Thank you! I’m a new mom in the states with a ten month old & I’ve been getting so fatigued of coming up with things to cook with the limited time I have! 
I never leave YouTube comments, but this is wonderful! Thank you! I would love more content like this!",[],2024-10-02T16:15:19Z,@lauragaughan7756
"This is such an awesome concept, please make more of these 😍😍😍",[],2024-10-02T15:51:34Z,@Anna_ForFutureAdventures
"you are looking so beautiful, mam.",[],2024-10-02T15:44:52Z,@Studylive274
I tried this and it made my everyday meals so much easy and delicious. Thank u so much <3,[],2024-10-02T14:15:46Z,@juanpenasbalart1107
I never thought about using hummus in a dressing. What a great way to add protein and flavor to a meal! Thank you!,[],2024-10-02T14:02:15Z,@tinawagener7942
Don't we need to warm it up everytime we eat?,[],2024-10-02T14:02:04Z,@Glamngrace1
Great Video 👍,[],2024-10-02T13:04:47Z,@thehealthybite
I loved this video and would love more like it!! It tackles both my struggle with meal prep and using left over ingredients after I make a specific recipe and have no idea what to do with the rest! Thank you :),[],2024-10-02T10:33:17Z,@kaylabuch7720
You are amazing :) Love your recipes and the energy. Thank you for all the ideas.,[],2024-10-02T08:14:26Z,@katjakriznikjeraj2776
"Omg, more of these, please!",[],2024-10-02T07:13:09Z,@vaniafarmar5281
This is such a great video. I did my prep tonight and look forward to eating these recipes all week with my family.,[],2024-10-02T05:46:52Z,@nadinerigby
"This is amazing! I spend so much time on meal prep each weekend, just to eat the same meals for four days in a row. This is so much better. Is there any chance you'll put together more videos and PDFs like this, with common components that make several different meals? Because this made meals this week so much more interesting!",[],2024-10-02T00:12:11Z,@lauralynbusekrus
What brand of bouillon cubes do you use,[],2024-10-01T23:39:34Z,@alexm.8827
Love this,[],2024-10-01T22:54:38Z,@lopezlaurasofia
Loved this video! Original meals (at least from a Portuguese point of view!). The bloopers are a one of my favorite parts 😂,[],2024-10-01T20:40:47Z,@natachasousa531
Thank you for sharing ! I just started studying and this might save me a lot of time and stress !,[],2024-10-01T19:07:17Z,@Melian_796
"I'd love for you to make a video about meals for on-the-go, during the day (e.g. as a student, or for going on a walk or to town, and then you want something convenient but healthy to eat.. so no bowls or salads or anything liquid.. I've learned some wraps from you but that's about it ;)",[],2024-10-01T19:04:40Z,@happysnowfairy2147
Thank you for sharing healthy recipes. I have veggies lingering in my fridge that I bought randomly. Now I  know what to with them.,[],2024-10-01T18:34:42Z,@ampol745
The cheap and quick combo is a winner for sure ! And pretty much all of the vegetables can be swapped for more seasonal ones ! Great job 🎉,[],2024-10-01T17:10:00Z,@jeannedz29
Thank you. Where are your pans from?,[],2024-10-01T16:28:48Z,@shortyshah7143
"Blown away, this seems so doable. I expected you'd be prepping 10 meals in one day, but I like this method even more! It allows for flexibility and feels less daunting.  Plus they all seem incredibly delicious",[],2024-10-01T14:39:09Z,@moogoogaipan1367
this was exactly what I needed. How did you know?!,[],2024-10-01T13:54:16Z,@sarahhenning5484
shame its ruined by the music.,[],2024-10-01T11:54:46Z,@Q14786
"This was amazing, so helpful. Meal prep can usually feel so overwhelming & time consuming but this is easy & so amazing to have the free PDF, how generous of you to create it & make it available to us. Thank you 🙏🏻 would absolutely love more of these videos.",[],2024-10-01T11:53:07Z,@FPez-
Another great video. Thank you!!❤,[],2024-10-01T10:36:29Z,@mfromhere
"Ma'am your life advice videos are always beneficial, realistic, and personal. It feels as if I am talking to my elder sister. Please keep on sharing such valuable insights. Looking forward to your next video. Thank you for sharing these values...🥰🙏",[],2024-10-01T08:39:17Z,@Satwika_Mishra
You gave us a PDF 😭😭 you're so sweet  omg . God bless you. Loved the video going to try all these !!! ❤,[],2024-10-01T07:57:59Z,@chocolatechick729
"Hiii ... your videos r very nice. .. i like lottt nd i want to ask ,, whether can v make stew using different lentills ??",[],2024-10-01T07:52:54Z,@snehakulkarni11
"🌀🌀🌀🌀💛💛💛Thank you sharing what looks delicious.  I appreciate this way of meal prep, I as well, prep this way because it gives me more variety/options.  I will definitely give what you shared here a try . 👩🏻‍🍳🌀💛👍✔️",[],2024-10-01T05:06:04Z,@susandmarie2067
Don’t want to sound so critical but everything looks so bland. No spices? Ginger garlic?,[],2024-10-01T04:17:01Z,@MishalWaseem-q4z
This is so genuinely helpful,[],2024-10-01T03:55:01Z,@Makealah
Wonderful ideas for meal prep and that dressing sounds delicious.  THANK YOU!,[],2024-10-01T01:34:31Z,@shelleypicott3239
thankyou sadia so easy to understand n follow,[],2024-09-30T22:20:53Z,@asmabegum8824
You should open a cafe! Haha. And cooking classes in the back…,[],2024-09-30T20:43:06Z,@whatislifeism
Love your recipes ❤❤❤❤,[],2024-09-30T20:07:40Z,@cupcake50jh
Thank you so much and I spent 48 minutes meal prepping as my air fryer helped and I used minced tofu. You are a blessing to my meal time.,[],2024-09-30T19:51:34Z,@Olat2012
"Yes, more meal plans just like this please! I went out and bought the ingredients and made everything yesterday. So nice to know I have meals ready to go, and good for the budget, too. Thank you!",[],2024-09-30T19:16:46Z,@amandawhite3851
Thank you. 😊,[],2024-09-30T18:46:17Z,@frantrinawebb779
"Just absolutely amazing, please more of them!",[],2024-09-30T18:08:52Z,@rachelleuenberger5121
LOVE the format of this video 👏🏻 ❤,[],2024-09-30T16:53:10Z,@asmaalami4534
Who writes the script for the videos? I feel nourished and happy just from listening to the words.,[],2024-09-30T16:36:36Z,@neensever
"Lovely, I hope the app will offer a way to print out recipes like this pdf allows me as well",[],2024-09-30T16:01:27Z,@bvdv47
Great video!,[],2024-09-30T15:08:58Z,@simaocranmer2949
Just prepared. Red lentil soup needed much more water and time. All looks really good though. I took about hour including making humus. Thanks so much,[],2024-09-30T15:04:43Z,@jomandy5688
That's really smart use of the ingredients and time! Might give it a try :),[],2024-09-30T14:11:12Z,@BethAge95
"Maybe you could make some meal prep for a week or even a plan for a whole month on a budget for people, who really don’t have nothing at all on hand. Something beany with tofu feeling like steak. If you put something like that online, it could help people figure out their food for the month whilst staying healthy.",[],2024-09-30T13:42:15Z,@laurafruhwirth5913
"There is so much truth and ease in it. I miss my kitchen. 😊 I miss my sanity. I miss absolutely everything. Dogs, gardens, children, houses, being on the move, shutting the door to privacy and having multiple lights for ambience. I miss my carpets, my books, my shelves, my desk, my keyboard, my eyesight, my brains. I wish life would be sunshine and rainbows for everyone. Veganism is one step closer. 😊 And gardening if you can.",[],2024-09-30T13:37:06Z,@laurafruhwirth5913
"If you eat cooked legumes even after 1 day (Stored in the fridge), it looks spoiled. It will fully spoil within 4 days.",[],2024-09-30T13:31:09Z,@rashmikushwaha1794
🎉🎉🎉,[],2024-09-30T13:07:52Z,@sumaraahmad5567
I just made all of this for dinner this week and the sandwich is already amazing! Would love more videos like this 👌🏻❤️👏🏻,[],2024-09-30T12:30:12Z,@TheMirrie
Great meals! But it would take me like 20 min to just cut up all the onions!,[],2024-09-30T11:46:48Z,@susannahleopold6788
Can you make a video on how to make a meal prep plan like this? I love this but I can't be eating this for the rest of the year hahaha,[],2024-09-30T11:37:22Z,@whoisappie
"Love this! 🎉 Thank you so much for this inspo! 

I need to say this tho, or else my ancestors will never forgive me.....: the couscous needs to be made on a couscouspan (or a steampan) and steamed 2 or 3 times with a little bit of oil and salt. THEN you get the sweet fluffy couscous we Moroccans love to eat. And i also make a lot and then freeze it (the couscous, not the chicken/veggie on top), so it is excellent for mealprep!

But still nice to see couscous is part of your mealprep!  Will be trying your recipes for the busy work days! ❤",[],2024-09-30T10:45:47Z,@ik.ramyoutube01
I am pregnant and my husband can whip these things up- nutritious and delicious. Thank you!,[],2024-09-30T10:17:24Z,@Ana_Lev
"try rain bow plant life channel ❤ she has been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.

(I've been posting this comment and it keep getting deleted. I think it's important to see that this is happening. Nothing will be taken from you if people see there are other content creators out there. But that you would remove a comment like this repeatedly.. is disappointing)",[],2024-09-30T10:06:13Z,@florentinalestaru7273
Weekend for meal prep😊,[],2024-09-30T10:01:39Z,@Smileishaa
Amazing !!!!,[],2024-09-30T09:15:23Z,@TheQueenillaPod
Super yummy,[],2024-09-30T09:12:26Z,@mikeskylark1594
Thank you so much for this…everything explained in 10 minutes…even enough time for the bloopers 😂👍🏼 Amazing 😻,[],2024-09-30T08:52:53Z,@nataschadujakovic7177
"Thank you, it comes perfectly!!",[],2024-09-30T08:14:17Z,@roxanacretu2596
Ok we want many of these meal prep please 🎉❤,[],2024-09-30T07:52:34Z,@vibrantkundalini
no one is doing meal prep like PUL!! amazing,['This is pretty much a copy of rainbowplantlife meal preps. Check her out for more!'],2024-09-30T06:53:29Z,@xleitchen
Looks so yummy. I'm off to the shops 😋,[],2024-09-30T06:27:06Z,@allisondriver5257
"Thank you! I’m trying this for the first time today and will keep updating on how it turned out. Regardless, you should be proud of yourself for putting out such incredible content that seems like a game changer to many working couples. Thank you thank you!!","[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-30T05:17:07Z,@AdithyaRKumar
It's always great watching ❤,[],2024-09-30T04:21:53Z,@MayaNayak-x3z
Love this! Thank you so much!!!🥰,[],2024-09-30T04:06:07Z,@debwoowoo
Loved this!!!!,[],2024-09-30T04:03:02Z,@lorit5046
Are u indian or foreigner,[],2024-09-30T03:33:50Z,@yogeshpatil5327
"This is phenomenal, thank you.",[],2024-09-30T02:25:33Z,@coneil72
Thank you!  I need this. I'm skipping meals because I'm so tired after my day! More please,[],2024-09-30T02:00:09Z,@suzettesmith2075
"This is super nice. I like the idea of how the meals came under 5 min or so after prepping everything. 
Can u share more recipe ideas that share common ingredients.. ❤❤❤","[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-29T23:50:35Z,@sreevandana5482
The best and smartest meal prep I have ever seen. Can’t wait to try. Thank Sadia,"[""try rain bow plant life channel ❤ she has been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-29T23:34:19Z,@snehasimon5120
My husband and I did this today and it took us just over an hour to prep and cost around $45 US dollars! Not bad! More of these types of videos would be amazing! I usually don’t enjoy meal prep because it can get so boring but this uses all the components in really creative ways that I’m excited for the meals ahead this week! Thanks Sadia!,"[""try rain bow plant life channel ❤ she has been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-29T23:32:35Z,@IAmDellaKnox
❤❤❤,[],2024-09-29T22:59:37Z,@shunwilliams6180
Excellent.. that's the way to save time in cooking without compromising home cooked healthy food in budget,"[""try rain bow plant life channel ❤ she has been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-29T21:17:08Z,@0ne-Earth-0ne-All
One tip if you want to reduce sodium: use miso instead of the bouillon cubes. Use 1 teaspoons each time you need one cube.,[],2024-09-29T20:24:39Z,@Stangya888
"Great video, I always enjoy meal prep! Thank you for the inspiration <3",[],2024-09-29T20:24:19Z,@Kuoncchi
"Finishing the Sunday after doing this - absolutely loved it, can’t wait for a week of delicious and quick food. More videos like this please!
Ps: PDF also looks amazing. It was very easy to follow!","[""try rain bow plant life channel ❤ she has been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-29T20:04:02Z,@aliceveiga3551
That's incredible! ❤ I'm so looking forward to cooking it. 😊,[],2024-09-29T18:49:17Z,@danielamaeder1321
Thank you so much! You are amazing!!!🧡🧡🧡,[],2024-09-29T17:59:35Z,@verovargova
"This is so full of ideas ! Personnally I would make the pasta and couscous on the day I eat them because it takes juste 5-10min and I'm not in a hurry,but the dressing and preping a decent quantity in advance to prevent from either not eating them (feeling it's too long to prepare + ustensils to clean every night takes unnecessary time) or having to eat a looooot of the same in a rush because they are turning bad and we bought too much. I also like that carrots, canned bell pepper and tomates can be found any season so it's a great meal prep to try now and maybe you could make others like this for other seasons with little adaptation.",[],2024-09-29T17:44:16Z,@anonymcomment5864
Thank you for sharing these beautiful recipes ! I really like meal prep video !! you can keep doing a lot of them !! 🤩,"[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything."", '@@florentinalestaru7273 thanks of lot for the advice !']",2024-09-29T17:15:51Z,@margualte
"I did the prep today, didn't have any roasted peppers so used sun-dried tomatoes instead and that still tasted nice for the dressing. And I didn't have any courgettes so i used butternut squash instead.  Looking forward to having food ready to go during the week.  Would be good to have a number of these on the app.",[],2024-09-29T17:14:30Z,@sarahbennett9820
i tried it and it s really easy and delicious. thank you !!!!,"[""try rain bow plant life channel ❤ she has been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-29T17:08:05Z,@clairepoilpre2622
"A tip: If you're getting tomatoes from the AH, the diced tinned tomatoes are genuinely better than the fresh ones",[],2024-09-29T16:17:53Z,@aoibhinquinn7310
"Unless these ingredients are organic, especially the tofu which is the most vile thing you can eat your still not eating healthy",[],2024-09-29T15:50:39Z,@franzielueowens7976
I am VERY excited to make this; thank you!! <3,[],2024-09-29T14:48:09Z,@myneoangel4299
Such a helpful video,[],2024-09-29T14:31:45Z,@Heidi-ne6so
Will def try it out! hope to see more of that kind of video:),"[""also try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-29T14:00:27Z,@ivykayn9096
The pdf is so beautiful. Most helpful meal plan layout I’ve ever seen!,[],2024-09-29T13:50:47Z,@baskerville-hound-0028
I have always felt overwhelmed by the idea of meal prepping but you have broken it down so simply - brilliant!,[],2024-09-29T13:37:55Z,@marisabester4036
"Always looking forward to your mealprep videos! If it’s somehow possible it would be very helpful to have some recipes for low histamine diet too 😊
But I think vegan low histamine recipes aren’t really possible 😅","[""try rain bow plant life channel ❤ she has been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-29T12:40:15Z,@hannahofi
This was great! LOVE seeing ideas about how to prep for multiple recipes in the app! I may just try this combination of recipes this week!,[],2024-09-29T12:33:52Z,@taliatelly6877
This is probably one of your most solid videos 🎉 thank you for all the great ideas!,[],2024-09-29T12:06:07Z,@italivireboreda9847
Loved this meal prep video. Thanks ❤,"[""give  rain bow plant life channel a try ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-29T11:06:31Z,@catarinagodinho7398
This is perfect to take to work! Thank you ❤,[],2024-09-29T09:35:40Z,@tamara7060
Little tip: just toss the grated fresh carrot in a little lemon juice (gives it a lovely flavour) and it prevents browning :),[],2024-09-29T07:47:08Z,@TheLittleHomestead1
Keebler Plaza,[],2024-09-29T06:53:21Z,@TheresaSiebert-y5h
absolutely amazing! Would looooove more week preps like that <3,[],2024-09-29T06:49:08Z,@elanorgamdschie8694
What kind of bouillon cubes are you using? Usually they are filled with all kinds of preservatives which we try to avoid.,[],2024-09-29T06:47:57Z,@melogirlvicky
"girl this is it!!! more vids like this, meal prep is a painnnn this is so useful",[],2024-09-29T06:13:01Z,@franp9980
Crying in canadian.. getting this grocery for 30 euros is impossible here !! love the recipes <3,['Yeah…because that’s not how currency works 🤦\u200d♀️'],2024-09-29T06:04:26Z,@jina182001
This is nice. Thank you for sharing.,[],2024-09-29T02:33:02Z,@adrianp891
I will try,[],2024-09-29T02:30:18Z,@valeriiajankovic8251
That looks delicious!😮,[],2024-09-29T01:41:21Z,@emilywilson7308
We could not buy that amount of food in the UK for £25,"['Yeah…because that’s not how currency works 🤦\u200d♀️', ""@@catleigh1540 Very rude. Just saying that the same amount of money in the UK doesn't buy you that much food. As in our food prices are higher.""]",2024-09-28T21:43:22Z,@sarahbennett9820
"You’re a dang angel, I’m excited to try all of this! thank you so much!❤",[],2024-09-28T20:57:10Z,@kristallyzation
Love this format! Hope you'll make more 😊,[],2024-09-28T20:08:52Z,@ohtheresheis8542
Love this video. Is there anything that can replace tomatoes?,[],2024-09-28T19:55:59Z,@oneluv201
WOW! This is a fantastic video! 🤍,[],2024-09-28T19:46:57Z,@heyjude5759
Thank you so much!!!!!,[],2024-09-28T19:24:49Z,@nellyivetteacevedo2699
"You are a ""meal"" magician 🪄🎉",[],2024-09-28T18:47:36Z,@brwilkinson1977
I love this.  Not so hard😅  Thank you❤❤❤❤,[],2024-09-28T18:38:11Z,@JuliaKhan-ps3fp
"Gorgeous 😍, but in Iran we don't have most of this ingredients. We need different kind of recipes,please ❤",[],2024-09-28T17:40:49Z,@Doiana
"Thank you so much, I love this!! Meal prep saves so much time (and money!) and makes it easier to eat better! Please do more of these. Greetings from Toronto",[],2024-09-28T17:39:36Z,@vanessm5874
"Wow, this is truly amazing that you are able to craft such delicious looking meals - and so many of them - at such a low price for your groceries.  I've been working on budgeting and meal prepping, trying to figure out what works best, and I am honestly blown away by how inexpensive this is for such healthy meals.","[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything."", ""@@florentinalestaru7273 Awesome, I'll check that out!  Thanks!""]",2024-09-28T17:29:51Z,@LaurensVeggieKitchen
Wonderful! Thank you so much 🙂,[],2024-09-28T17:27:02Z,@mywoolmitten
Bonjour j'aime beaucoup regarder vos vidéos. Sa m'aide beaucoup pour préparer mes repas sainement. Saurait-il possible d'avoir la traduction en français s'il vous plaît ? Je ne parle pas anglais.,[],2024-09-28T15:41:12Z,@palmessembinapou5060
"Sadia, i need to ask you if should we combine veggies and fruits in a meal? Or should we consume fruits separately? I have been thinking of this and would like to have your advise as a nutritionist. Thank you.",[],2024-09-28T15:29:34Z,@priyankathakar9006
"Sadia, fantástico formato! 👏🏼👏🏼
Podrías hacer uno en versión primavera-verano? Para quienes estamos en el otro hemisferio, por favor! Cariños desde 🇨🇱☀️",[],2024-09-28T15:25:41Z,@ivonnenne
This is amazing just what I needed!,[],2024-09-28T15:21:16Z,@elle8458
Mel prep is a lifesaver for me as a full time working mom! I always love your meatless meal ideas ❤,[],2024-09-28T14:53:11Z,@Simplyryanne
Love this concept! Would love to see more videos like this. Not only does it give you variety but you’re not left with extra groceries and a ton of food waste,[],2024-09-28T14:47:30Z,@alliemonreale
Hi I'm your new subscriber 🎉❤,[],2024-09-28T14:40:52Z,@muhammadshis4343
This is great for semester start! Love the budget friendly options:),[],2024-09-28T14:26:27Z,@sarahs6712
Now I know what I'm cooking for next week :),[],2024-09-28T13:50:06Z,@MaleneSteffensen
This video is perfect. Do more like this! I love it!!❤,[],2024-09-28T13:37:31Z,@jaschumann
Shame. Now I need a budget for a much bigger fridge.,[],2024-09-28T13:35:23Z,@wildcharm911
"This is so cool, I love it!!",[],2024-09-28T12:01:39Z,@alenamelinevogel7163
"Oh wow this video is from 1 day ago, super recent!! 
Thank you for sharing your knowledge with us, I'm sure it'll be super helpful for so many people!!! Best wishes to ya!",[],2024-09-28T11:15:47Z,@zenthiat2292
I love your meal prep videos ❤ Thank you for your effort 🌸,[],2024-09-28T11:06:15Z,@hlysfk
Please collab with Gaz again,[],2024-09-28T10:32:53Z,@shalimar7517
"Thank you for the tips, I will prepare this over the weekend😊🎉",[],2024-09-28T10:00:24Z,@NoraTKD
"LOVE it! Totally saving this. I'm living on my own, maybe a 1 person meal prep is something to consider for a future video/pdf?",[],2024-09-28T09:59:49Z,@eva5142
This is great. Thank you. Please make more meal prep videos :),[],2024-09-28T09:19:59Z,@Kim-18122
"Wow. That much tofu, hummus & tomatoez would Be 30 alone here in Hawaii
Greatful greatfull & wow.. 

I gona give MySelf some more credit",[],2024-09-28T08:59:01Z,@evereletkline8732
"Hi, what kind of bread is that? Multigrain or sourdough?
Thanks",[],2024-09-28T08:48:52Z,@zainabshamsi195
Thanks for this video! Please do more meal prep like this! PS I'm Italian and all your Italian recipes I've tried are excellent...,[],2024-09-28T08:06:32Z,@DanyGavy
Italians don't do  rinse PASTA😢,[],2024-09-28T07:28:26Z,@leonieduplessis4467
"I'm favoured, $27K every week! I can now give back to the locals in my community and also support God's work and the church. God bless America.","[""You're correct!! I make a lot of money without relying on the government. Investing in stocks and digital currencies is beneficial at this moment"", 'Investing in stocks is a good idea, a good trading system would put you though many days of success.', ""Honestly, our government has no idea how\n people are suffering these days. Imuch\nfeel sorry for disabled people who don't get\nthe help they deserve. All thanks to Miss Evelyn Morgan , imagine investing $1000\nand receiving $5700 in a few days...."", ""Thanks for the info, I've contacted her and she responded nicely\n\n\nIt only gets better. Evelyn is spreading like wShe iildfire here in Spanish 🇨🇦km"", 'The very first time we tried, we invested $1000, and after a week, we received $7,500.\nThat really helped us a lot to pay up our bills']",2024-09-28T06:43:05Z,@TaprobaneZeylan
Do you have a collection for this meal prep in the app as well? Or should I refer to the PDF for the breakdown/recipes?,[],2024-09-28T06:13:25Z,@Silbermoender
"This is so great! Thank you! Please give us more of this! In most meal prep instructions you have to do the planning yourself (or I simply don’t like their recipes), but this looks like actual (yummissimo) help! So thank you and keep it coming!!!",[],2024-09-28T05:58:10Z,@lioncry81
Very encouraging for those busy career ladies. I would love to see your version of a Vegan Paella if possible. 😘,[],2024-09-28T04:07:32Z,@mahes77
Love this! We need more of these please!,[],2024-09-28T03:13:11Z,@diyanahbanihani3537
Wonderful!!,[],2024-09-28T01:30:36Z,@4amore
Misery and garbage for childless infertile vegans,[],2024-09-28T00:42:36Z,@desmomotodesmomoto2033
"This is so well organized.  I think I can do it.  And, to have  five - 5 min meals ready to go..at the drop of a hat ..You are amazing.  Thank You!!",[],2024-09-28T00:16:10Z,@lindapitchford4941
Meal prepping's always handy. I'd love to see another one on basic sauces you can easily wrap up to still have something different every day.,[],2024-09-28T00:07:28Z,@VerhoevenSimon
I love love you,[],2024-09-27T23:54:40Z,@meetaroy9536
Just wow!! All of these dishes scream wholesome goodness My only concern ( and let me say I am jealous) here in the US it would be quite a challenge to get all this deliciousness for $30.,[],2024-09-27T23:22:14Z,@angelaschildkamp701
That's the best meal prep that exists.,[],2024-09-27T23:21:43Z,@ariellea7617
This is a really awesome format! I hadn’t thought of approaching meal prepping this way!,[],2024-09-27T23:02:01Z,@Myfivebucks
Incredible content! I love these meal prep videos. I always have the app out when I watch now. It would be cool on the app to see meal plans with existing PUL recipes that share similar groceries and ingredients 🍋,"[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-27T22:46:42Z,@mobuckey
This is fantastic! So easy to follow and not complicated or expensive. I  love meal prepping as It saves time and money too. These meals look so tasty :) using the same ingredients for various meals is a much better way of cooking.,"[""also try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-27T21:37:19Z,@becky0710
OMG 🙌🏻 More of this please. 🙏,[],2024-09-27T21:20:11Z,@BeautifulBrujaTarot
Wow!  Great video.  Love the meal prep and the recipes.  I went ahead and joined the app.  Thank you!,[],2024-09-27T21:06:32Z,@bethmesser3834
"Hi, how many days can we keep these meal preparation items in the fridge?",[],2024-09-27T20:15:19Z,@zahraahmed61
This is fantastic!  Everything looks so good.  Thank you for spelling out the order of things. Beautiful video!,[],2024-09-27T19:55:29Z,@everest1sierra2
Can you substitute the tomato for something else in the lentil stew? Thank you.,[],2024-09-27T19:34:42Z,@anneblommaert
this is awesome!! please more more videos like this! <3,[],2024-09-27T19:18:20Z,@natakostenko4419
Could it be possible for you to add this to the app as a guide?,[],2024-09-27T19:11:33Z,@paulagrill8152
"Sadia, please make more of these. Perfect!",[],2024-09-27T18:12:17Z,@Anto-w6z
"Sadia, please make more of these. Perfect!",[],2024-09-27T18:11:37Z,@Anto-w6z
Thank you for the video 😊,[],2024-09-27T17:45:28Z,@bbabaline
"If you REALLY want to, precook your pasta, it's ok. But please don't rinse it, there's really no reasons to do that <3",[],2024-09-27T17:37:20Z,@silvia-ku6tx
you just solved all my meal prepping pain points! thank you for all the great content you produce! 😊,[],2024-09-27T17:35:45Z,@lanishab
Genial! Merci!!!,[],2024-09-27T17:14:21Z,@heleneferte9838
That is so great! Nice job as always ♥️ And this would be an amazing new feature on your app! Like selecting one or two meals and then the algorithm suggesting a few others with the same ingredients to have a new menu every week 😍,[],2024-09-27T16:58:41Z,@yuukijanwia6870
"Love these kinds of videos as well as your beautiful app! Thank you so much, looking forward to the next one!",[],2024-09-27T16:47:24Z,@mel0001
"i love how you showed logical workflow while prepping ingredients,  that's the best way to do it. can you do freezer friendly version as well?",[],2024-09-27T16:41:31Z,@dearartms
Love this!! More meal preps please!! This is the best!,[],2024-09-27T16:36:53Z,@xxLyzz
Spectacular video!!! 🎉🎉,[],2024-09-27T16:35:42Z,@mariagabrielarodriguez1365
The way you organized the meal prep for Keto at 2:15 is so practical! This will save me so much time during the week!,[],2024-09-27T16:16:10Z,@savorybiteschannel
I'm so happy with both the recipes' idea and format! Please consider creating more of such meal prep bundles <3,[],2024-09-27T15:56:20Z,@MrsKASIATEK
Have you osteoporosis?🙈,[],2024-09-27T15:16:03Z,@Сомнойвсехорошо-ц1ж
Wow...blew my mind!!!!! 💃💃💃💃💃💃💃,[],2024-09-27T15:06:06Z,@rebeccakreusel8687
