comment,replies,date,user_name
Can this be used like a traditional bench for something like a bench press in a power rack?,[],2024-08-31T13:02:04Z,@JosephOdell
How do you have all this equipment and you’re still small?,"[""he's pretty normal sized and strong in power lifting.  He doesn't do ridiculous dieting in an effort to maximize visible muscle striation.""]",2024-08-31T12:45:17Z,@S54VR6
he doesnt look like he lifts,[],2024-08-31T11:01:36Z,@vincentfernandes171
"Coop, where is our powertec rewiew?",[],2024-08-31T10:47:54Z,@marioalvillar7276
I was going to buy this until the price shot up...shame,[],2024-08-31T09:26:29Z,@MatthewBakinowski
could we get a review of the new bells of steel leonidas barbell please,[],2024-08-31T07:44:17Z,@sw-gz9ps
"Biggest issue I have with this company was that they absolutely SMASH social media advertising on the v1 right up to the same day that this v2 got released. Pretty poor look from a potential customer.

Second biggest is they have ""reviews"" from influencers that are just paid ads and not disclosed.

But having said that...the review has pretty much convinced me to buy one. Dang!","['They also delete critical product reviews from their website, or at least they did mine, even though it was 4 stars. I was very disappointed in their customer service. Apparently some people have had a good experience, so YMMV.']",2024-08-31T05:34:37Z,@chasingstoke
"Love my Nordic Hyper GHD, I'm just glad I ordered mine this past January when it  still had a lifetime warranty.",[],2024-08-31T05:05:05Z,@kyles8391
"The king and queen of home exercise equipment will always be. 

Gymnastics Rings 👑

Aerial Silks 👸🏻",[],2024-08-31T04:54:08Z,@stanleykachuik2589
Gotta appreciate these companies offering innovative and versatile equipment and selling them at a very accessible price. Heroes!!!,[],2024-08-31T04:40:10Z,@lh2000
"I admit, this thing gives me FOMO😂",[],2024-08-31T04:38:33Z,@lh2000
"Looking good, thanks for the review. The reverse hyper I would combine with bands.",[],2024-08-31T04:31:04Z,@rw1592
I never use equipment that I have to setup. Is this one of those pieces or is it simple enough to not be a hassle?,"[""Did you watch the review? Because that's what it's for.""]",2024-08-31T03:34:15Z,@HighSpinSwingSpeed
"I wonder if this could replace a bench. Space is of a premium when you have one room’s worth of space for a home gym/indoor trainer. 
This would be an amazing addition, but only if it can replace my bench as well",[],2024-08-31T03:25:46Z,@slowcyclist4324
"Definitely gonna get this once I buy my house and set everything up. Rack/barbell adjustable bench/ dumbbells, gymnastics rings and maybe a cable set up. This would be the final gem",[],2024-08-31T02:54:08Z,@paragon1782
"No, the price is insane.","[""It really isn't for how much it can do""]",2024-08-31T02:54:07Z,@ivy_404_
It seems the GHD pad is now an add on? That's a big original selling point tucked away on a $200 option.,[],2024-08-31T02:43:52Z,@raven-19x
"Dude, let's not talk about gym equipment and lets talk about that magnificent moustach you've aquired.",[],2024-08-31T02:32:32Z,@scottf3456
"I have the first one. All red knobs. It’s a pain and no option to buy color knobs. Also the framing is different on the first issue vs the newer one. So even if I buy the upgrade kit, I don’t get the fold in leg steps, the color knobs, or the sliding GHD pad.  But the company is awesome.",[],2024-08-31T02:30:56Z,@idw85
I’m going to need COOP to start adding in affiliate links for the swag in your videos. Where that hat from 😎,[],2024-08-31T02:22:16Z,@ak_777-d5k
I have the FA. Haven’t bought the leg attachment yet. Love the machine and use it regularly. Only negative thing for me are the knobs are all on the left side. Annoying if you are right handed!,[],2024-08-31T02:14:28Z,@larrylarkin8506
This looks amazing,[],2024-08-31T01:17:07Z,@Amerzel
Any chance of thoughts on the leg extension / curl of this versus the bulletproof isolator?,[],2024-08-31T00:44:49Z,@ChrisRey3156
Insane that you think this thing a 1200 dollars is budget lmfao.,[],2024-08-31T00:38:14Z,@saleen12
Who is this guy??? How does someone who looks like they never worked out know anything about gym equipment?,['Looks can be deceiving. He is a sleeper.'],2024-08-31T00:37:44Z,@Tom-e5s8t
could it be used as just a bench?,[],2024-08-31T00:17:06Z,@zachs6191
"Yo, we still need the cost effective version. Not everyone can afford expensive equipment Coope",[],2024-08-31T00:14:59Z,@jaw6x2
Cable machine better..,[],2024-08-31T00:06:05Z,@dennismeurs9736
I like how coop added a disclaimer that the community provided feed back for changes instead of saying he’s the reason things change …. That’s a PR save,[],2024-08-30T23:53:15Z,@CraigularjJoeWoodworks
"I feel like a dedicated GHD like rogue, a stray dog strength alpha roller with GOAT attachment. And a bench like black wing or Manta Ray with foot catcher does everything that does. 

For a Nordic you can use a bench and a roller on a rack. Again alpha roller or single leg roller

This is all stuff other than the GOAT that you’ll have anyway in a solid home gym. It really comes down to this or GHD. Anything that requires lots of setup negates the time benefit of not going to a commercial gym. Now for folks with babies who can’t leave easily. I’d still argue dedicated equipment will still save you time.","[""It's about the space for most people I guess, including me."", '@@Markus-fw4px yeah i get that, i guess my comment is implying in a home gym you have some kind of rack. A rack would be a smaller footprint to create most of those exercises. The only thing you’d really need is a bench and a GHD. But a bench you’d have anyway. Now if you didn’t have a rack and wanted a single piece of equipment this thing works. But if I can leave it as a GHD and do the rest on a rack with faster conversion time from setup id rather do the exercises on a rack and have a dedicated GHD. Rogue actually makes a GHD rack attachment that uses a box. SO i mean technically that would be a smaller footprint too. \n\nTLDR I think it’s faster and less storage to have this machines capabilities off of a rack with equipment you’d likely already have as a home gym owner ( and pay similar with less footprint for any missing pieces  to make the exercise depending on brand) rather than a solo machine.', 'If you don’t have a rack or you physically need to “pack up your GHD” for space, then this thing makes sense, but otherwise. I just don’t see it']",2024-08-30T23:46:15Z,@zdoubleyou2073
"The fact that you have no top lip, is bothering me. I just cannot unsee it.",[],2024-08-30T23:38:48Z,@bossgirlvintage3297
"""Budget""",['Seems like a cool thing though.'],2024-08-30T23:09:08Z,@yourbrain8700
Man I’m torn between this one and the tibbarguy one,[],2024-08-30T23:05:12Z,@tonyz4292
What sneakers are those ?,[],2024-08-30T22:44:09Z,@davidfranks5543
This compared to the Ironmaster bench?,[],2024-08-30T22:43:29Z,@UnevenDec
What happened to the actual budget one  that was/is available on Amazon that you reviewed? Why was that video deleted?,[],2024-08-30T22:30:58Z,@cv6473
"Coop, absolutely love coverage of these super versatile all-in-one style pieces!! This was such a good review.

On the subject of highly versatile pieces: please take a look at the MAXUM Fitness SX2 all-in-one rack, it's got unique features/design that other all-in-ones can't really match and gives you a TON of exercise options. Seems fantastic to me, especially since the SX2 uses standard 11-gauge 3"" x 3"" steel with 5/8"" holes and doesn't lock you into any ecosystem like Force USA, Jacked Up, and others.

Plus, it costs less than anything comparable I can find, so definitely would like to see a review to see how it stacks up!","[""I think it's too niche/Chinese for Coop to review lol. It really is the best all-in-one on paper though.""]",2024-08-30T22:29:38Z,@killerkhatiby009
My budget is cement wheels and used wood squat rack,[],2024-08-30T22:28:12Z,@lazaroastudillo6787
"It's awesome.... but at almost $1,200 this is NOT a budget purchase.",[],2024-08-30T22:27:08Z,@SouthernWolf81
"Awesome product! Seeing how well done this is I really wish they'd turn it into an adjustable FID bench with all these exercises as attachments. Then you wouldn't even need a separate bench!

Kind-of like a lower cost Prime shorty bench or Iron Master but with even more features all included. Seems totally possible if you have attachment connection points on both ends and along the sides so you can have options to make the pad width adjustable with like removable side pads or something.

I'm sure there's a ton more complexity to adding something like that, but it would be super interesting if possible.",[],2024-08-30T22:24:51Z,@killerkhatiby009
Less talk an do exercise coop!!,[],2024-08-30T22:19:14Z,@atoledoc7
It's too overpriced for me,[],2024-08-30T22:09:50Z,@Timm129
You had me at magnetic knurled foot pegs.,[],2024-08-30T22:03:39Z,@dundundata7603
Do you know a good adductor machine and seated leg curl machine for the homegym?,"['Yukon 5 in 1. Leg ext, leg curl seated, leg curl prone, leg curl standing, ab crunch, back extension. If they update and split the shin padding and swivel you could do standing pulls with cable strap.']",2024-08-30T22:01:54Z,@ew-zd1th
1200 bucks? wtf are you smoking?,[],2024-08-30T22:01:27Z,@aleksandrrr
Captain America looking Coop got me to order this today 😂. Saw the video when it dropped came back hours later to comment,[],2024-08-30T21:59:50Z,@rancisgamer
Review the quantum trainer,[],2024-08-30T21:57:03Z,@espinozarick45
I still don’t understand how we got this leg extension attachment before Rep released there’s for the AB-5000 🤦🏾,[],2024-08-30T21:52:07Z,@tonyallen3138
"I ordered the pro upgrade kit yesterday.  And waiting on the leg developer to ship as well.

I'm mildly sad that I don't have a knurled handle on the plate. I'm very sad that the back side upgrade for the adjustment angle isn't a thing. I would love to get the abilty to put it more than just 20 and 45 degrees.  Benji, come on, maaaaan!",[],2024-08-30T21:39:05Z,@jeremypresutti
"Manufacturers should add some sort of cable system to bench-like pieces like this that have the leg developer. They could run it from the leg attachment through the bench to the other side. You could then just clip it to whatever cable setup you have and boom, constant tension throughout the movement, just like a normal leg curl/extension machine. It couldn’t be just a straight cable running from the weight horn though, they would obviously have to use the same type of mechanism that the actual machines use to pull the cable.",['… just saw on my feed that body solid has a bench like this'],2024-08-30T21:31:20Z,@gorilladigits8223
"Have the gen 1 and love it! I use it at least half of my training days. Primary uses are Nordics, GHD sit-ups, and back extensions. Gen 2 looks shiny! I might trade up.",[],2024-08-30T21:24:45Z,@travismcpeak
"Budget, lol. What?",[],2024-08-30T21:24:02Z,@TtheFG
"I absolutely love my Nordic hyper. It has been helping me on my way to my Nordic goal plus so much more. I got excited this week with the release email for the pro and an upgrade kit. Unfortunately the landing page was just for buying the new 1. I am still keen to look at this upgrade kit. If not I am still extreamly happy with the original. Also the adjustable ""man package"" pad is on my current 1. I think they made that change when they went to the coloured knobs which was after your initial review",[],2024-08-30T21:10:59Z,@chrispainting8115
Mike Israetel has his fingerprints on basically every single lifting youtube channel at this point,[],2024-08-30T21:05:29Z,@dudakoff1000
"17:05 -  I would definitely go with a functional trainer. For bodybuilding (which I understand is not everyone's goal), I think a functional trainer has infinite amount more value. Not just in exercises, but the quality of exercises. For general health and if you are an athlete, I can see someone going with this.","['¿Porque no los dos?', 'I agree (especially in terms of exercise quality) but a decent functional trainer would be double the price. The value in this piece is lower body work which a functional trainer would struggle to do. Being able to hit legs without systemically fatiguing yourself like with squats and rdls is great for a home gym. That plus all the ""functional"" and core exercises means it really does expand your options if your home gym is just a power rack, barbell, bench, and dumbells.\n\nI had the same debate with myself but since I already have a rack mounted single stack cable this seemed like it added more.']",2024-08-30T21:03:36Z,@kidbrown2010
"@10:39

$400 for something to put your leg on in a split squat is so mind blowing to me.","['That part is included not $400', '@@jeremypresutti at the timestamp I included, he showed a standalone split squat stand product, for $400.']",2024-08-30T20:47:06Z,@adamhinkle5580
"Wait, so can you use this for flat and incline dumbell bench press? I'm so confused. Why didn't they make it longer?",[],2024-08-30T20:41:53Z,@newyoutube6282
How many plates can the leg extension attachment hold?,"['225lbs max, probably space for 4 bumpers aka 180lbs total (info by the owner himself). For me thats a big con.']",2024-08-30T20:24:16Z,@tschaderdstrom2145
How wide is the gap for the man canyon?,['3 eggs'],2024-08-30T20:22:42Z,@Asi32
Do a workout video with Daddy Mike!,[],2024-08-30T20:21:23Z,@MagDumpsBicepPumps
Oh shit. Coop watches daddy Mike too? He'll yeah,[],2024-08-30T20:20:33Z,@MagDumpsBicepPumps
Did they fix the too long for people with short legs problem with the height from the base plate to the top of the pad in the shortest configuration or is it the same dimensions as V1?,[],2024-08-30T20:18:45Z,@wushuhsu
"So many options in the home gym world. This is an essential fasho. If true space is an issue I would get this along with the total gym evolve/fit edition. 
But if your space is a big bigger and still need to co serve space then I’ll go with BULLETPROOF fitness equipment.",[],2024-08-30T20:11:13Z,@IronMayne
"Still, they really can’t squeeze in enough space to DB Press? 🙄",[],2024-08-30T20:04:03Z,@7mikepd
Curious if anybody has tried a reverse hyper with bands vs the weight on the Westside style? Wonder if that would that be a decent replacement.,[],2024-08-30T20:02:29Z,@tybkc87
RELEASE THE FM6 REVIEWWWW,[],2024-08-30T19:48:32Z,@darkknight716
It's $300 shipped and doesn't come with the upgraded rollers in the upgrade kit. That's kinda crazy seeing as it comes with the upgrades if you order now. Really disappointed,"['I noticed that too but on the other hand I can’t really tell what’s different with the rollers apart from the vinyl… I never had an issue with mine, they were by far the best part of the padding on the original unit. Or at least the one I have which is the slightly updated colored knob version.', ""@@timk8258 yeah I'd at least like the upgraded pads, aside from rollers. $300 for that is ridiculous though""]",2024-08-30T19:47:53Z,@Derek87829
"Hey Coop, kudos on a great review, as usual, on what looks to be a very well thought out product, the Freak Athlete Hyper Pro. That being said, and since you mentioned the Tib Bar Guy, what do you think about the SledTred that he came out with? I’ve seen the ads but haven’t seen any reviews on it yet. I appreciate your insight and straight up approach on your reviews.",[],2024-08-30T19:46:37Z,@RPacheco1157
I really want this for my home gym in India.But considering ridiculous shipping costs it seems like I’ll have to fabricate something similar,[],2024-08-30T19:39:45Z,@ronroyce6
Put it in a rack for back extentions and you can use a barbell on your back,"['Why not just use a weight plate on your chest?', ""@@Markus-fw4px can't hold enough weight that way""]",2024-08-30T19:38:04Z,@Joel-n4e
What's coming in version 3?,"['Hyper Elite v4 edition with robust 11 gauge steel and  aluminum, premium vinyl, extended grip bars for dips to make it a 10 in 1 😂 Soon as you buy the v4 v5 comes out with all new split pendulum underneath frame to allow weighted reverse hypers.']",2024-08-30T19:32:38Z,@wushuhsu
"As always, another great review. We have the first one that came out, and we use it quite often. Figuring out all the adjustments takes a week or two. But now we set it up without a problem. My question to you is, is the old version compatible with the new leg curl attachment?",[],2024-08-30T19:31:38Z,@mudderD
What about an augmented reality guide. Point your phone. It’s a piece of equipment and it shows you what knobs and dials to actively pull.,[],2024-08-30T19:24:28Z,@brianhudson2621
That price is nowhere near the 'Budget' tag.,[],2024-08-30T19:22:14Z,@jovanmandic8808
TAKE MY MONEY 😂😂😂,[],2024-08-30T19:21:07Z,@grecofit
"You said my exact thoughts as a perspective buyer. Yeah it looks great but how do you set up all the positions. I think they have a good start with the colored handles. Position 1: red to slot 2, green to slot 1, yellow to slot x, you know? Could keep it really simple but I think this is going in my place as soon as I move in.","[""After watching a few reviews I really don't find it that hard to adjust this thing. Two knobs are basically for height and angle and thats pretty much all you need to know, the rest is very intuitive.""]",2024-08-30T19:20:13Z,@ItsPower_Hour
"I’m 6’2 with size 13 feet, do you think there is enough room with the leg extension to not drag the feet on the ground? I had that issue before with machines like this.",[],2024-08-30T19:14:46Z,@hickokshots9548
Imagine if Rep designed their own version 👀👀,[],2024-08-30T19:12:13Z,@chiptune_
Is this an adequate replacement for an adjustable bench (I don’t have space for both and would love to use this with my finnlo ft2 and my adjustable dumbells 💪🏻),[],2024-08-30T19:06:43Z,@Drachensamariter
"Considering this for my home gym, but I do appreciate early adopters going before me to test it out thoroughly. If you buy this, please post a 6-month-out and 1-year-out video to help people like me.",[],2024-08-30T19:03:06Z,@genxblend
I'm seriously getting tired of Coop and knurling everything as a suggestion.,"['If someone sold a knurled toilet flush lever, Coop would buy it.', 'This is a soft-handed comment']",2024-08-30T19:01:35Z,@stealthassasin1day291
"16:56 Starting my home gym in 2 months, you said the exact things i will start with! Vesta 3 in 1 rack, adjustable dumbbells and bench, a cheap barbell with 160lb plates and this!",[],2024-08-30T18:56:21Z,@mikepal830
over priced,"['I’m surprise you think it’s over price for every toy doss and his scoring system. To get the individual equipment you would spend 3/4 per item versus what this one piece cost.', '@@1882dmac $1550 is over priced.']",2024-08-30T18:48:55Z,@MackWarlock
"This is a dream product for your home gym. I love the functionality, stability and while it looks complex, once you start using it regularly adjusting it to different positions just becomes instinctive and easy after the first few workouts.",[],2024-08-30T18:40:44Z,@anilsunda3318
Ok here comes the FOMO... i fight i never win.. none the less I'll try.....,[],2024-08-30T18:40:37Z,@JackTheStrippa
"If im wanting to sound deaden my garage floor even more than just from stall mats, would wood under the mats or something along that line work?",[],2024-08-30T18:35:49Z,@KyleDotson_VFL
"Maybe just me, but website won't scroll on any of my browsers",[],2024-08-30T18:31:42Z,@chethammer
Is there a way to do Spanish Squats or Sissy Squats?,"[""sissy squats really doesn't involve any kind of device.  You could hold onto some type of rail, or I'll do some while holding onto some trx handles (which help for balance and I can use them to help; I'm probably really only sissy squatting around 75% of my bodyweight).""]",2024-08-30T18:30:21Z,@dackhornbold1728
Freak Athlete - going harder than last time.,[],2024-08-30T18:27:29Z,@HeadCannonPrime
"I agree. This is a must have for a home gym. I’d purchase it even before a functional trainer. At 6’3ish and 270lbs, I’ve never had an issue with the quality/stability and I love mine. In the beginning I was frustrated by all the knobs, but just like with everything else, with time I got use to it and now I don’t even have to think about it. I have since placed an order for the leg developer and sold my titan leg curl/ extension machine to pay for it. In my current 6 day split, I’m using it on 4 days. This is about the number of times I use my Rep 5000 series rack with the Ares functional training.","['Glad to see someone of same size commenting on this. I just ordered mine today', ""This is the comment I was looking for. I've had my eye on a Titan leg curl/ext but this can do so much more for not a crazy price increase.""]",2024-08-30T18:26:04Z,@sscarbon
"Can you do 45 degree back extension deadlifts, Pete rubish style?",[],2024-08-30T18:22:30Z,@RandyMass
Finally!,[],2024-08-30T18:21:58Z,@joevandevusse3004
The mustache steals the show here.,[],2024-08-30T18:14:55Z,@jamesodonoghue5818
I have this and is my favorite piece of equipment I have,[],2024-08-30T18:09:04Z,@crowell4training603
I would love to see if a seated calf raise attachment can be added to this. Haven't really seen any bench have this type of attachment. Not sure why.,"['Because it’s a bad movement, no reason to ever do it vs the various straight-leg options that are more effective.']",2024-08-30T18:05:37Z,@playerDY
Use mine every day,[],2024-08-30T18:04:12Z,@andrewpocock1234
What a beautiful moustache.,[],2024-08-30T18:03:46Z,@EventOmega101
Just got mine for my bday thanks to my wife. She got this with the leg attachment (just waiting on shipping). After building and using it I found out about the pro upgrade which I ordered last night. Cant wait!,[],2024-08-30T17:48:18Z,@suavewolf1994
"Your reviews of both versions is why I don't want to buy them - I'm a 330lb guy, so I need and want equipment of high quality, commercial grade. If they made a version like that, I'm all in.","[""Dude. I'm 250lb and I think this thing is weighted to 500lb. You should be golden"", '@@wildkiller65 500lb is not enough. If I train with some heavy weight I’m pushing or exceeding the limit.']",2024-08-30T17:46:45Z,@mr.t4471
I got mine three months ago. Still waiting on the leg developer promise ship date September 15 now that’s not gonna happen really disappointed. They shouldn’t put it out there if they can’t deliver.,"['They automatically upgraded the leg developer, which is why the shipping date changed.', '@@kellypreston9366 that’s great if you can get what you paid for over 3 months ago']",2024-08-30T17:43:41Z,@bartmayfield7439
"What's the minimum adjustable height to do hyperextensions properly? Want to buy it for my kids (13-15 years), but it even looked too tall for Coop.","['I think the website says it’s good for anyone 5’ and up. I’m assuming that’s mainly for the back extension feature, so hopefully that gives you an idea?']",2024-08-30T17:42:28Z,@Markus-fw4px
COOP looking YOKEDDDDDDDDDD,['Wha? Did you watch the same video I did??'],2024-08-30T17:36:37Z,@patrickloper3844
"Coop, what back extensions are you in your S tier? I'm open to something like this that is multi-functional. Yet most back extensions in my opinion are just not good. They're either too low of a starting point or the foot shelf and pads are just awkward or it doesn't adjust enough at the pad level or all of the above. Best example I can think of is the Titan Fitness Back Hyper - great price, awful product.",[],2024-08-30T17:31:03Z,@mikemunoz1484
😇,[],2024-08-30T17:25:28Z,@davidstrunk
What is the piece over your left shoulder (on the far right for viewer) in the corner? The functional trainer,[],2024-08-30T17:21:14Z,@agirlandhercurls
"Totally agree with your point about a simple guide (not videos) to set up the bench for main movements. I can now set the bench up quickly for each movement, but it took much longer than it needed to (weeks!) for me to work through the different set ups.",[],2024-08-30T17:17:51Z,@David-124
you said Budget but the whole kit is $1200.... (sure $750 for the base machine is ok) but yikes..,[],2024-08-30T17:17:18Z,@CJS10mm
When can we expect the Crandall Fitness swing arm review?,[],2024-08-30T17:06:54Z,@troutmanoutdoors2332
GHD is now a $200 separate attachment,[],2024-08-30T17:03:37Z,@salvador2052
"We're so blessed as home gym owners, we're living through a golden age of home gym equipment",[],2024-08-30T17:03:33Z,@peppyhydra4544
"Firstly Coop... love your non bs reviews.

I got this machine last month and had it delivered last Friday. (Your og video was actually the tipping point for me ordering)

 I'm 6'1"" and 250 lbs, and it handles my weight with no problem. I also grabbed the upgrade kit because I wanted more stability, and the new pad looks like it will suit me better than the old one (plus, I can't stand the sound of Velcro from the old version.- weird i know haha😂).

Since I've had it, I've already noticed some progress with my Nordic curls, thanks to the adjustable angles. Sure, you can use gym mats like others suggest, but they just add unnecessary bulk and take up more space, which I don’t have much of in my garage.😢

Even my 12-year-old has started using it, and he’s killing it with lower Nordic angles. It's awesome to see him excited to get better.

 This machine has been a great addition to my home gym, especially for bodyweight training.

After doing a lot of research, I think it's worth the investment. The flexibility in the settings means it's super convenient and takes up less space.",[],2024-08-30T16:56:34Z,@wildkiller65
"$399 split squat roller? are you serious? I do them with my rear foot in some trx loops.  This allows really good movement for the rear foot and is way cheaper.  The way that the thigh pads slide together is good.  Ben Patrick does some 'side facing' things, good for certain oblique/hip muscles.  You can't do them unless you have strong padding in the middle.","['The split squat roller is not $399. The back pad can move to the front to be used for split squats.', '@@jeremypresutti The sorinext device he shows at 10:39 is $399.  But this Freakathlete device is priced reasonably, considering all it can do.', 'i do them on a bench lol', ""@@slisyd The ability of the rear foot to move forward and back does let the front leg get a better ROM--but it's not worth paying 399 for a device to do this.""]",2024-08-30T16:50:56Z,@monkeyb1820
what are these teirs? S is the top and B is what the 2nd? Does anyone understand the ranking system that Coop is using here?,"[""It's an internet thing. S is tippy top tier, then the usual A B C order."", '@@WCRMcG Weird - Why S? just confusting. Thanks for the explanation.', '@@SeanFarrell1 S for “superior”']",2024-08-30T16:46:11Z,@SeanFarrell1
Please review force USA c10,[],2024-08-30T16:38:06Z,@TheXILLR
"This is the perfect piece for my home gym. I've been wanting a leg accessory machine but everytime I looked on the market either the pieces looked really cheap or took up too much space for my basement. Thanks for the highlight Coop! Also great job on the thumbnail, I almost bought the unit from that alone but wanted to hear your thoughts before considering.",[],2024-08-30T16:36:41Z,@KresnikOSRS
"i literally just got the gen 1 a week ago because their advertising of it made it look like it was new. i’m trying to return it to buy this instead now, hopefully they allow it",[],2024-08-30T16:34:24Z,@Channel__T
Cool equipment but the lack of reverse hyper where you put plates was a deal breaker. Plus it's expensive. I bought my RH Rogue Scout from a guy who was selling his for $200 to get this equipment. I was surprised he did that but my gain.,[],2024-08-30T16:21:22Z,@gugy68
"I was JUST looking at this yesterday thinking I might want to get one. SO happy you are doing this review.  Also, I'm suggesting you review the Jacked-Up Fitness products as I'm curious as to how they stack up in their price range to competition.  Thanks Coop, for everything you do! I've been buried in DOZENS of your videos a day for the past few days since I found your channel! 😀",[],2024-08-30T16:16:13Z,@33gerth
"I have the original version and just finished using it for my workout. I used GHD, Bulgarian split squats, and decline leg lifts. It works really well. I was worried at first because it is fairly light weight but I just leave 2, 35lb plates on it all the time and it is quite stable. I’m not a big guy though at 185lbs. I use the reverse hyper to warm up for deadlifts and if you use it on 45 deg back extension mode and grab the footplate handles and attach a band to straps that go around your ankles for resistance it works quite well. It’s not hard to adjust at all once you get used to it. I just wish I could exchange my version 1 for an upgraded one.",[],2024-08-30T16:14:43Z,@calebholdaway9427
"Sub $1000? This video released today and the video shows $899.99 but the website shows $1,179.99 (after $400 off). Stop the cap lol!","['Check out the pricing at 17:35. It hasn’t changed since the video came out. \nEarly in the video when he said under $1000 he’s talking about the base unit without the GHD pad or leg developer attachment.', '\u200b@@Kuzuri42good looking out', ""I'm just going to assume... you're in Canada... 😅😅😅😂😂😂 conversion is a thing \n\nCoop is from the US...""]",2024-08-30T16:10:43Z,@kishin7
I regret both freak athlete purchases. Don't use either. Are they cool? Yes. Integral to any normal plan? Nope. But they sure hold clothes better than a treadmill.,"['I dont understand, if you have something that can do back extension, ghd and situps and leg raise, why dont you incorporate any of those?', ""\u200b@@andersbjrnsen7203I'm with ya on this. Makes no sense."", 'Ever run a program with any of those movements? Seriously. Leg raises for abse, sometimes. Back extension, ghd, situps, nope.  A half rack and barbell cost less, even with plates. Just get the basics and get strong.', ""That's on you for choosing not to do certain movements just because a program doesn't have it."", '\u200b@@sethlightfoot1818 maybe stop blaming the program you chose for you being lazy']",2024-08-30T16:10:10Z,@sethlightfoot1818
I hate being broke 😢,[],2024-08-30T16:09:29Z,@DB-ux7hr
"The word ""budget"" lost it's meaning when ""entry level"" stopped being 50 dollars and became 500+","['100% it astonishes me the money that people spend on home gym equipment', ""$50 is one Door Dash meal now. Not saying that's a good thing, just the way inflation has punched us all in the gut."", '@@eselectronic9946 Also a very good point!', 'There was never a point in modern history when you could buy a piece of gym equipment like this new for $50. What on earth are you talking about ? I’ve been using a home gym for 25 years.', ""@@BacktotheOutdoors true, possibly this was hyperbole from the author. You're spot on the gyms have always been expensive""]",2024-08-30T16:08:41Z,@OnecaresDenClips
"Okay, so the concept is good but the build is subpar. 
Is there an option that's worth buying?","[""I actually have the unit. The build is not subpar.  It's actually really well built with little movement.  Highly recommended imo."", ""I'm hoping to find something a bit more robust as it's going to be used in my office.""]",2024-08-30T16:04:15Z,@SirRado
"I purchased the older unit months ago and it has the smaller GHD pad. I'm 5'0"" and the machine fits me very well for almost every exercise. 

It really shines at training Nordics - I went from barely able to do a full Nordic at 40 degrees to now doing them at 20 degrees (I'm very close to full Nordics at 15 degrees). I trained Nordics for a year before the Freak Athlete machine and had poor results.  

45 degree back extensions are almost perfect - the only annoyance is that, due to my height, the center post pokes me slightly in the stomach at the bottom of movement. If I had a little more leg  length this would not be an issue. 

A surprising place the machine shines (at least for me, again due to my height), is reverse hypers. I use the small GHD pad and decline the foot plate end slightly do to reverse hypers. I attach Monkey Feet for weight. This setup allows me to swing the weights under and fully extend without any issues. This fits me better than any commercial reverse hypers I've used. The commercial machines are simply too big for me to use in a meaningful way.

All the other features work very well. I use the machine daily and it's been a great purchase. I can't wait for the leg extension/curl piece to arrive.",['Update: I completed 5 full Nordics without breaking at the hip at 15 degrees today! This machine is awesome for training Nordics.'],2024-08-30T16:00:14Z,@kellymoore2040
Budget? Ok I’m ready for the price.,[],2024-08-30T16:00:09Z,@ronburgandy3339
$750? The site shows the pre-order price as $1179 (discounted from $1579),"['Shows as $750 without attachments to me.', 'You have to ""unclick"" the attachmant bundles to get its base price, as the start page shows it with everything included.']",2024-08-30T15:56:04Z,@unidextrous8484
"Nice one Coop. I've got V1 and enjoy it also, pretty much per your tier list, for nordics, back extensions, reverse hypers (though somewhat disappointing, I'm also tall) and sometimes sit ups. I haven't tried the GHR stuff but I have the pad. I don't think this version is a major upgrade to the V1 though, except for maybe the leg attachment.

I have my adjustments down now, definitely di-di-di and getting it done.",[],2024-08-30T15:52:55Z,@joz593
Needs a sissy squat attachment,[],2024-08-30T15:52:48Z,@mikewatson3718
Why is coop yelling?,[],2024-08-30T15:45:03Z,@thenoblesavage
"7:10 
Sorry Coop, but that is just not correct.
The back extension functions just as good as any stand-alone version. At least those I've personally tried in a bunch of different gyms.

17:57
It's always been able to stand up and be stored that way mate.","[""The first point is definitely a matter of opinion. I think it's just barely slightly worse than what I'd find at a gym and I've never been able to put my finger on what about it feels worse. It may just be something about different body heights. \n\nTo the second point, yeah I have no idea what he's talking about. I have the first version and I've always stored it up against the wall. You can even tell it's made to do that because there's a vertical logo cut out of the bottom which is only visible when stored upright."", ""I've been storing mine upright for months""]",2024-08-30T15:41:26Z,@Somtric
I have the 1st Gen with the leg extension pre-ordered. Glad it’s up to par.,[],2024-08-30T15:36:11Z,@thecappy
"Man, those knobs... I understand the functionality aspect, but they could use other colors (white, gray, black, same orange present on the logo) to make it more astethically pleasing.",['Yeah it kinda looks like a toy...'],2024-08-30T15:33:50Z,@andreconde3534
Thank you for this review. This piece was on my radar to start my gym.,[],2024-08-30T15:30:50Z,@TomOstlund
